,School_ID,Student_ID,SES,SES.cat,Math.Self.Eff,Grade.Repeated,Gender,Edu.Exp,Immg,Family.support,Feel.Safe,Math.Anxiety,GRADE,Math.Score,Reading.Score,Science.Score
195,84000145,84000362,-0.4362,Mid SES,-0.1362,0,Male,6,Native,-0.0342,0.0877,-0.3744,0,400.5272222,451.165,425.4443333
196,84000102,84000363,1.2022,High SES,-1.388,0,Male,8,Native,-0.0713,1.1246,-0.2704,0,420.5215556,480.3273333,484.4078889
197,84000082,84000366,-2.2086,Low SES,NA,0,Female,NA,2nd Gen,NA,NA,0.7774,1,379.26,427.5525556,365.0054444
198,84000107,84000368,0.8393,High SES,-0.3715,0,Female,5,2nd Gen,-0.5623,-0.756,0.429,0,404.7774444,424.2974444,425.1735556
199,84000152,84000370,-1.7925,Low SES,-1.4218,0,Male,NA,Native,-2.6349,-0.756,-0.508,1,321.0385556,296.2585556,323.0984444
200,84000053,84000372,0.5286,Mid SES,-1.3754,0,Female,7,Native,0.2091,-0.756,2.635,1,414.7183333,447.4566667,495.5742222
201,84000128,84000374,0.7956,High SES,-0.2706,0,Male,8,1st Gen,0.4431,1.1246,-0.4577,0,444.8041111,486.7696667,453.939
202,84000049,84000376,0.0066,Mid SES,-1.5114,0,Female,9,Native,0.069,1.1246,-2.3755,0,373.5067778,483.232,421.6211111
203,84000102,84000380,0.5252,Mid SES,-0.2495,0,Male,4,2nd Gen,-0.7131,1.1246,-2.382,1,471.2694444,526.1714444,559.596
204,84000160,84000381,1.1279,High SES,-1.266,0,Female,8,Native,1.6175,-0.756,2.5026,0,428.7071111,435.9641111,434.5797778
205,84000121,84000383,1.415,High SES,2.1802,0,Male,8,Native,0.5135,1.1246,-1.1715,0,655.3752222,643.1794444,617.2876667
206,84000162,84000384,1.0566,High SES,-0.3049,0,Female,9,1st Gen,-0.427,-0.756,-1.2286,0,667.0801111,700.7091111,698.514
207,84000136,84000388,-0.466,Mid SES,-0.1511,0,Male,4,Native,-0.9689,-1.3019,-0.2045,1,584.1402222,537.1488889,583.2221111
208,84000125,84000390,-1.3697,Low SES,-0.2998,0,Female,7,Native,0.1547,-1.15,-0.2704,-1,366.6764444,407.2157778,405.0122222
209,84000085,84000392,-1.2803,Low SES,-0.1866,0,Female,9,Native,-0.0279,-0.756,0.1931,-1,390.9466667,457.3155556,407.982
210,84000110,84000393,0.6624,Mid SES,-1.8809,0,Female,8,Native,-0.0038,-1.15,0.3729,0,412.387,416.619,475.0104444
211,84000124,84000394,1.2343,High SES,-0.3042,0,Female,9,Native,0.3197,0.0877,1.5706,1,634.6411111,726.124,698.1571111
212,84000159,84000395,-0.3958,Mid SES,-0.882,0,Female,8,Native,-0.6768,0.4938,-1.6297,0,494.3657778,524.4797778,466.5065556
213,84000129,84000396,0.422,Mid SES,-0.986,0,Female,8,Native,-0.3577,-0.756,0.4252,0,449.1475556,498.0816667,536.8785556
214,84000034,84000397,-0.553,Low SES,NA,0,Male,4,Native,0.0772,-0.756,-0.0423,0,400.9614444,411.809,373.835
215,84000028,84000398,-1.306,Low SES,-0.2784,1,Male,9,2nd Gen,1.6889,-0.756,-0.508,0,360.4968889,334.2593333,385.9524444
216,84000138,84000399,1.2807,High SES,-0.4706,0,Female,9,Native,0.0086,1.1246,-0.5006,0,540.1725556,568.3205556,505.6372222
217,84000095,84000400,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,345.5402222,378.9046667,358.9071111
218,84000030,84000402,-0.3785,Mid SES,1.8227,1,Male,7,Native,-0.7317,1.1246,-2.249,-1,364.9714444,334.4284444,313.0951111
219,84000043,84000404,-0.5979,Low SES,NA,0,Female,NA,NA,NA,NA,0.8251,0,346.5584444,322.9102222,321.0275556
220,84000076,84000405,-1.578,Low SES,-1.5578,0,Female,NA,2nd Gen,NA,-1.8306,NA,0,491.7603333,555.5254444,539.4708889
221,84000077,84000406,-0.5258,Low SES,0.3866,0,Female,NA,2nd Gen,NA,1.1246,NA,0,542.3111111,590.0311111,624.5213333
222,84000162,84000408,1.2704,High SES,1.4619,0,Male,8,Native,1.6125,-0.756,-1.6741,0,524.1894444,508.8741111,554.8446667
223,84000037,84000409,0.7155,Mid SES,0.7608,0,Male,8,Native,1.1275,1.1246,-2.249,0,551.5478889,617.4121111,604.7444444
224,84000113,84000411,1.4448,High SES,0.1585,0,Male,7,Native,0.3851,0.0936,-0.0394,0,485.9312222,515.5981111,542.1562222
225,84000033,84000412,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,1,589.7312222,572.7487778,597.0492222
226,84000019,84000414,0.8622,High SES,-1.4424,1,Male,7,2nd Gen,-0.687,-1.3855,0.3025,0,307.4128889,267.4425556,294.2646667
227,84000085,84000415,1.0717,High SES,0.4844,1,Male,5,Native,-0.0074,-0.756,-0.4577,0,446.3556667,414.643,463.6814444
228,84000050,84000416,-2.0132,Low SES,-0.4542,0,Male,5,NA,-0.5323,1.1246,1.0112,0,516.8655556,495.6511111,515.151
229,84000050,84000420,-2.5179,Low SES,-0.7632,0,Female,4,1st Gen,0.9054,-0.756,0.3378,1,411.6803333,439.2081111,396.8487778
230,84000103,84000421,-0.6046,Low SES,0.0258,0,Male,7,Native,-1.0953,-1.1042,-0.755,1,639.0717778,692.9346667,636.8705556
231,84000003,84000422,-1.8524,Low SES,-2.1033,0,Male,9,NA,-0.6821,-1.15,2.5026,1,411.6307778,471.5137778,482.5094444
232,84000043,84000426,-0.1445,Mid SES,-0.5144,0,Female,9,2nd Gen,-0.9751,-0.756,-2.382,0,434.4153333,501.9233333,423.1158889
233,84000030,84000427,-0.4278,Mid SES,0.0799,0,Female,4,Native,-0.054,-1.1042,0.3378,0,586.4871111,723.6174444,673.9752222
234,84000055,84000430,-0.355,Mid SES,-1.046,0,Female,6,Native,-0.1626,0.4417,0.3729,0,476.3682222,577.9335556,504.7931111
235,84000158,84000431,-2.1277,Low SES,-1.5749,1,Female,9,Native,-0.4672,-0.756,1.4533,0,331.0552222,371.1682222,329.666
236,84000004,84000433,-0.1038,Mid SES,0.0158,0,Female,5,1st Gen,0.3498,-0.756,0.6647,0,405.7935556,391.0845556,433.3876667
237,84000014,84000436,0.8534,High SES,NA,0,Male,9,Native,0.2056,-1.3019,NA,0,463.4418889,479.4284444,511.6917778
238,84000156,84000437,0.7319,Mid SES,-1.8905,0,Female,9,Native,1.7442,-0.756,-0.5006,0,387.6972222,373.0633333,382.8383333
239,84000140,84000438,0.3524,Mid SES,-0.1245,0,Female,7,Native,0.8822,-0.756,-0.5006,0,510.6748889,543.0548889,526.2583333
240,84000112,84000442,-0.7239,Low SES,-1.2638,1,Female,9,Native,1.3432,-0.756,0.7889,-1,334.9074444,385.2892222,332.1833333
241,84000161,84000443,1.0218,High SES,-0.1785,0,Male,8,NA,1.6672,-0.756,-0.1371,0,355.0873333,358.3236667,379.3465556
242,84000057,84000444,0.2266,Mid SES,-0.9354,0,Female,6,Native,0.5571,-0.756,0.8918,1,361.3496667,404.474,393.8175556
243,84000021,84000449,1.2311,High SES,NA,0,Female,NA,Native,NA,NA,-0.0423,0,575.5518889,571.009,565.0208889
244,84000113,84000450,-0.2796,Mid SES,0.5661,0,Female,7,Native,-0.0319,-0.756,-0.0394,0,537.2788889,588.9711111,596.7418889
245,84000022,84000452,-2.0808,Low SES,-0.251,1,Male,6,Native,-0.5161,-1.1042,0.3729,-1,289.6311111,282.9088889,240.0497778
246,84000021,84000453,-0.4745,Mid SES,NA,0,Male,NA,Native,NA,NA,0.051,0,386.3444444,436.4682222,383.3494444
247,84000101,84000455,-0.8174,Low SES,-1.1495,0,Female,4,Native,0.0654,-0.756,0.1748,0,450.6644444,480.0654444,432.7174444
248,84000012,84000456,-0.4761,Mid SES,-0.2675,0,Male,NA,Native,0.4981,0.6942,0.544,-1,415.3094444,426.965,432.3663333
249,84000077,84000458,0.8859,High SES,2.3061,0,Male,8,1st Gen,1.6429,1.1246,-2.3558,1,679.7194444,601.6633333,663.9741111
250,84000058,84000460,0.8842,High SES,0.0728,0,Female,6,Native,-0.7835,-0.756,-2.3755,0,542.6072222,589.1157778,570.8257778
251,84000118,84000461,-0.3148,Mid SES,NA,0,Female,5,Native,1.0721,0.6942,-0.2885,0,437.3234444,541.8888889,442.0733333
252,84000102,84000462,1.2011,High SES,-0.6005,0,Male,4,Native,-0.6136,-0.756,-0.3744,0,529.841,529.2136667,564.3417778
253,84000057,84000463,0.1611,Mid SES,-0.1199,0,Male,8,Native,0.4429,-0.756,1.1287,0,398.6173333,470.5047778,521.4961111
254,84000037,84000467,0.3026,Mid SES,0.8551,0,Female,7,Native,-0.1014,-0.756,-0.3744,1,623.3518889,611.3953333,640.735
255,84000159,84000472,0.9801,High SES,-0.2495,0,Female,7,Native,-0.024,-0.756,1.0161,0,463.2638889,533.5441111,511.1946667
256,84000121,84000474,-0.4699,Mid SES,-0.3689,0,Male,8,Native,-0.4148,-0.756,NA,0,357.7763333,356.8774444,340.6383333
257,84000038,84000478,-1.0074,Low SES,0.0022,1,Female,9,Native,-0.6068,-0.756,0.1748,-1,373.65,393.8195556,334.7096667
258,84000009,84000479,1.2165,High SES,-0.4519,0,Male,7,2nd Gen,0.1803,-1.3019,-0.0423,0,624.495,645.6908889,722.5356667
259,84000152,84000480,-2.2096,Low SES,-1.8092,0,Female,8,2nd Gen,-0.3448,-1.3894,1.0508,0,363.7761111,409.1141111,358.2445556
260,84000069,84000482,1.5239,High SES,-0.5362,0,Male,7,Native,-0.1714,0.4417,0.051,0,430.2175556,511.9403333,502.9821111
261,84000103,84000484,0.4165,Mid SES,0.1188,0,Female,9,Native,-0.794,0.6942,-0.3794,0,474.5657778,482.7242222,583.7076667
262,84000007,84000486,-0.7071,Low SES,0.1471,0,Female,7,1st Gen,0.3618,-1.15,-0.1172,0,391.08,442.2155556,411.3356667
263,84000142,84000488,-0.622,Low SES,-1.3391,0,Male,5,2nd Gen,-0.6823,-0.756,-1.2286,0,486.9044444,505.062,527.0138889
264,84000153,84000489,0.8665,High SES,0.2343,0,Female,4,Native,-0.4904,0.6942,-2.382,0,620.4251111,727.8085556,706.4446667
265,84000094,84000491,0.2353,Mid SES,-0.3124,0,Female,5,Native,0.7803,0.2938,-0.5006,0,325.2641111,306.0692222,288.293
266,84000030,84000492,0.3336,Mid SES,-0.9382,0,Male,6,Native,0.9769,0.4417,1.2595,0,483.4333333,556.2522222,539.2413333
267,84000066,84000494,0.5252,Mid SES,1.357,0,Male,7,2nd Gen,0.3346,0.6942,-0.7358,0,551.5202222,575.8715556,611.9635556
268,84000144,84000495,1.444,High SES,-0.5374,NA,Female,8,Native,0.5544,-0.756,0.3729,0,430.4167778,483.4997778,492.6238889
269,84000002,84000496,-1.2026,Low SES,-0.1415,0,Female,6,Native,-0.731,-0.756,NA,0,452.1857778,542.3975556,452.8924444
270,84000100,84000497,1.4155,High SES,-0.3388,0,Female,8,Native,1.142,-1.1042,-0.2885,0,503.029,554.0394444,514.5026667
271,84000132,84000498,1.026,High SES,2.0896,0,Male,8,1st Gen,-0.5855,-0.756,-2.3558,-1,404.8547778,461.536,454.7405556
272,84000011,84000499,0.5243,Mid SES,-3.4078,0,Female,7,Native,-0.8296,-1.1042,2.635,0,366.5265556,457.7702222,400.3664444
273,84000079,84000500,-0.033,Mid SES,-0.4923,0,Female,7,Native,-1.4249,-0.756,0.8918,0,418.904,482.019,506.2563333
274,84000060,84000502,1.7427,High SES,1.2404,0,Male,9,Native,1.2702,0.6942,0.1932,0,650.8491111,693.0142222,683.6833333
275,84000139,84000503,-1.2712,Low SES,-0.7582,0,Male,7,Native,-0.0569,-0.756,-0.0423,0,459.0134444,563.614,518.0304444
276,84000016,84000504,0.6429,Mid SES,1.2178,0,Male,7,Native,1.4693,-0.756,0.8251,0,528.4404444,542.4318889,535.4074444
277,84000113,84000506,1.5786,High SES,-0.3684,0,Male,NA,Native,NA,-0.756,NA,0,597.5481111,625.4997778,640.9205556
278,84000095,84000508,-0.4391,Mid SES,-0.413,1,Male,4,Native,-0.3092,1.1246,0.1031,0,446.7318889,392.8965556,400.3108889
279,84000027,84000509,1.0956,High SES,-0.8939,0,Male,9,Native,-1.1539,1.1246,0.3797,0,484.8248889,486.2377778,461.2331111
280,84000100,84000510,0.6292,Mid SES,-1.2888,1,Male,9,Native,0.8704,-0.756,-0.3794,0,284.1692222,319.114,364.6853333
281,84000023,84000513,-0.1253,Mid SES,0.7487,0,Male,7,2nd Gen,0.6285,-1.1042,1.8028,0,433.0562222,480.4618889,482.7653333
282,84000056,84000515,0.4776,Mid SES,NA,1,Male,NA,Native,NA,NA,0.6647,0,317.0443333,276.1608889,305.3387778
283,84000012,84000516,-1.2877,Low SES,-0.1362,0,Male,8,Native,-0.2284,1.1246,0.1748,0,446.2133333,477.3464444,516.9424444
284,84000024,84000519,-2.1212,Low SES,-0.6012,0,Female,2,2nd Gen,-1.819,-1.5326,0.5653,0,390.2242222,420.7408889,393.0726667
285,84000068,84000520,0.0085,Mid SES,NA,0,Male,NA,Native,NA,-0.756,NA,0,465.1022222,468.1597778,510.5337778
286,84000101,84000521,-1.6758,Low SES,-0.9544,0,Male,4,Native,-1.2804,-0.756,-0.1172,0,343.2612222,343.5015556,370.5822222
287,84000133,84000526,0.0816,Mid SES,-1.402,0,Male,8,Native,0.1379,-0.756,-0.0423,0,391.2373333,499.7631111,470.6697778
288,84000012,84000527,-0.7385,Low SES,-0.5374,0,Female,9,Native,-0.6294,-1.4627,-0.0423,-1,323.5925556,335.5416667,302.0676667
289,84000031,84000528,0.1043,Mid SES,-1.6814,1,Male,9,Native,-0.669,-0.756,0.133,-1,440.5,535.2475556,520.5063333
290,84000101,84000530,1.0237,High SES,-1.3068,0,Male,6,Native,1.4425,-0.756,0.6647,0,328.3836667,243.8242222,310.8975556
291,84000093,84000532,-1.0875,Low SES,-0.2055,0,Female,9,Native,1.7384,-1.5326,-0.508,-1,255.3028889,320.2937778,251.64
292,84000012,84000534,0.465,Mid SES,-0.0961,0,Female,4,Native,-0.9408,0.6942,1.4533,0,520.9142222,635.7451111,617.6778889
293,84000120,84000537,0.1888,Mid SES,-1.2414,0,Male,8,Native,1.8235,-0.756,0.7774,0,425.2122222,483.4587778,501.9047778
294,84000009,84000538,1.3139,High SES,1.8227,0,Female,8,Native,-0.1545,0.4417,1.2595,1,448.0178889,370.8583333,468.9216667
295,84000072,84000539,-0.2224,Mid SES,0.6045,0,Male,6,Native,-1.2597,-0.756,-0.9755,0,600.5835556,613.9261111,634.0353333
296,84000156,84000542,0.5094,Mid SES,-0.2844,0,Female,7,Native,0.4537,-1.1042,-0.508,1,463.7836667,523.614,436.4878889
297,84000094,84000545,-0.0565,Mid SES,0.1023,0,Female,8,Native,0.2257,1.1246,0.051,0,475.156,529.3824444,478.6587778
298,84000119,84000546,-1.7516,Low SES,-1.3609,0,Female,9,2nd Gen,-0.1426,-0.756,0.7889,0,302.0287778,326.4786667,372.7482222
299,84000107,84000547,1.0585,High SES,0.6079,0,Female,9,2nd Gen,0.1519,1.1246,0.1031,0,476.6982222,498.4131111,493.1863333
300,84000086,84000550,-0.3929,Mid SES,-0.0692,0,Male,4,Native,1.6397,-1.1042,0.7774,0,497.3068889,561.4073333,601.7671111
301,84000024,84000551,-2.4493,Low SES,0.5867,0,Female,9,2nd Gen,0.0046,-0.756,0.3729,0,475.2088889,578.2415556,571.353
302,84000065,84000552,0.1632,Mid SES,0.3463,0,Male,8,1st Gen,-0.4484,1.1246,-0.5006,0,663.7921111,663.5931111,641.5528889
303,84000144,84000553,-0.2246,Mid SES,-0.017,0,Male,2,Native,0.2601,1.1246,-0.3794,0,485.6913333,455.6251111,500.4661111
304,84000151,84000555,-0.6489,Low SES,-2.1778,0,Female,2,Native,-1.5978,-1.1042,2.635,0,338.1524444,316.5613333,361.5028889
305,84000018,84000556,0.407,Mid SES,-0.3049,0,Female,5,Native,-0.7341,0.0936,0.7889,0,432.5887778,564.7151111,544.4136667
306,84000083,84000557,0.3192,Mid SES,1.199,0,Female,7,Native,1.4425,-0.756,-0.3794,0,585.6955556,648.3546667,645.7536667
307,84000153,84000558,-0.1091,Mid SES,2.131,0,Female,9,2nd Gen,-0.4793,0.4417,-0.2885,0,627.8915556,610.5758889,642.1694444
308,84000030,84000560,-0.7161,Low SES,-0.5565,0,Female,9,Native,0.7535,-0.756,-0.3744,0,422.7268889,532.6223333,476.7084444
309,84000098,84000561,-0.5296,Low SES,-0.1914,0,Male,6,Native,-0.675,0.1368,-1.6654,0,371.54,322.4283333,345.1267778
310,84000082,84000562,0.4015,Mid SES,-0.9831,0,Female,9,Native,-1.0479,-0.756,0.6647,0,460.5277778,474.0812222,498.9052222
311,84000069,84000565,-0.7503,Low SES,-0.0692,0,Female,9,Native,1.6524,1.1246,-0.2045,0,335.927,360.7606667,371.6888889
312,84000058,84000566,1.0352,High SES,-0.1635,0,Male,8,Native,0.5247,-0.756,-0.2758,-1,462.5567778,390.5318889,451.7601111
313,84000108,84000567,-0.1256,Mid SES,-1.399,NA,Male,8,NA,NA,-0.756,0.1031,0,309.201,338.9071111,279.6112222
314,84000163,84000568,-1.4751,Low SES,1.2347,0,Male,9,Native,NA,1.1246,0.544,0,307.4603333,274.145,352.0403333
315,84000056,84000569,-0.4292,Mid SES,0.2141,0,Male,8,Native,-0.671,0.6942,-0.4577,0,669.0925556,676.1198889,718.3168889
316,84000095,84000570,0.8403,High SES,NA,0,Male,NA,Native,NA,-0.756,NA,0,517.5452222,598.1473333,615.2257778
317,84000092,84000571,1.4998,High SES,NA,0,Male,NA,Native,NA,NA,-0.7358,-1,408.6175556,443.8412222,421.8208889
318,84000147,84000572,1.0394,High SES,-1.0202,0,Male,4,Native,-0.3386,-0.756,0.1932,0,539.4247778,570.2995556,613.2133333
319,84000016,84000573,-0.3366,Mid SES,0.9688,0,Male,8,2nd Gen,0.2931,-0.039,-0.4577,0,568.137,603.572,602.5006667
320,84000113,84000574,0.9386,High SES,-0.6921,0,Female,5,Native,-0.9508,-0.756,1.0508,1,434.0493333,507.0491111,444.9028889
321,84000038,84000576,-1.6877,Low SES,-0.3265,0,Female,9,1st Gen,-0.1552,-0.756,0.429,0,334.4753333,307.8495556,290.3665556
322,84000115,84000578,-0.0208,Mid SES,-0.2998,0,Male,7,Native,0.1708,-0.756,-0.2885,0,510.1401111,601.0671111,576.3183333
323,84000099,84000579,-0.2364,Mid SES,-1.2574,0,Male,9,Native,0.5381,-1.3019,0.1031,-1,390.9106667,456.7473333,417.0547778
324,84000146,84000580,-1.0379,Low SES,-0.6498,0,Female,8,Native,-1.177,1.1246,-1.0075,0,440.6803333,451.7927778,505.9825556
325,84000039,84000582,0.9839,High SES,-0.33,0,Male,7,Native,0.2862,1.1246,-0.4577,0,567.0085556,563.5024444,609.2978889
326,84000107,84000586,0.7595,Mid SES,-0.3183,0,Female,9,Native,1.6083,-1.1042,1.5706,0,434.3605556,547.4587778,565.738
327,84000081,84000587,-0.9,Low SES,-0.7825,0,Male,4,Native,2.00E-04,-0.0323,0.6566,0,503.6411111,614.594,589.2161111
328,84000004,84000588,0.9478,High SES,NA,0,Male,NA,1st Gen,NA,-0.9117,NA,0,438.6298889,391.0945556,407.6318889
329,84000102,84000589,-0.0283,Mid SES,-1.1047,0,Male,5,Native,-0.0359,1.1246,2.5026,0,407.4144444,461.9883333,474.8711111
330,84000057,84000590,-0.3938,Mid SES,0.008,0,Female,9,Native,0.1235,-0.756,-1.6654,0,466.0698889,524.266,507.3737778
331,84000090,84000592,0.77,Mid SES,-0.4303,0,Male,8,Native,0.0431,0.4417,-2.382,1,564.7252222,545.9292222,565.8557778
332,84000105,84000595,0.9971,High SES,NA,0,Female,NA,Native,NA,NA,0.4252,1,566.3806667,590.6274444,567.2008889
333,84000054,84000601,-1.2299,Low SES,-0.2344,0,Female,9,Native,-1.0034,-0.756,-0.3744,1,488.733,493.9237778,510.333
334,84000030,84000602,1.6163,High SES,0.4217,0,Female,8,Native,-0.4965,0.1413,0.544,0,618.6868889,678.8124444,642.4611111
335,84000071,84000604,-0.4851,Mid SES,-3.4291,0,Female,7,Native,-0.3141,-0.756,1.0112,0,410.6723333,565.2721111,560.5264444
336,84000091,84000606,0.8871,High SES,0.1071,0,Male,4,Native,-0.6802,1.1246,0.6387,-1,463.5696667,424.9026667,472.3485556
337,84000142,84000607,1.1474,High SES,0.1381,0,Female,8,Native,0.2471,-0.756,-1.1715,1,646.765,731.1672222,705.0692222
338,84000054,84000611,1.2476,High SES,0.805,0,Male,8,Native,1.5201,0.4417,-0.4577,0,561.095,566.9734444,597.2186667
339,84000106,84000613,1.0845,High SES,2.1165,0,Male,8,Native,-0.1729,1.1246,-1.6625,0,690.723,704.6527778,708.3097778
340,84000028,84000614,-0.0152,Mid SES,2.218,0,Female,4,Native,1.6381,0.4417,-0.0575,0,597.2702222,672.6276667,615.4898889
341,84000145,84000617,0.143,Mid SES,-1.041,0,Female,8,Native,1.6645,-0.756,0.3378,0,356.4975556,489.2475556,381.5371111
342,84000035,84000618,-1.0754,Low SES,-1.2599,1,Female,9,1st Gen,0.5016,-0.756,1.4193,0,349.71,412.7117778,340.102
343,84000040,84000619,-1.0891,Low SES,-0.767,0,Male,4,2nd Gen,-0.03,-0.756,-0.5006,0,532.909,504.7877778,567.6194444
344,84000031,84000621,0.7762,Mid SES,2.0904,0,Female,9,Native,0.8199,1.1246,0.6647,-1,387.0213333,485.5255556,433.5764444
345,84000037,84000622,0.6779,Mid SES,-0.5219,0,Female,7,2nd Gen,1.8248,1.1246,0.429,0,472.2118889,449.6807778,486.726
346,84000028,84000623,0.2977,Mid SES,-0.5882,0,Female,8,Native,-0.8093,1.1246,0.6387,0,496.3433333,589.8498889,559.76
347,84000137,84000625,0.445,Mid SES,NA,NA,Male,NA,Native,NA,1.1246,NA,0,358.709,362.2814444,429.3317778
348,84000054,84000627,-0.4676,Mid SES,NA,NA,Male,NA,Native,NA,-1.4248,NA,1,302.8768889,265.7347778,304.5143333
349,84000137,84000628,-0.6173,Low SES,-0.2689,0,Female,9,1st Gen,0.7192,-0.756,1.9159,-1,440.8794444,507.2866667,468.925
350,84000101,84000630,1.0785,High SES,0.809,0,Male,9,Native,-0.3739,-0.756,-0.2885,1,631.5267778,620.2068889,679.1321111
351,84000149,84000631,-0.8809,Low SES,-0.2851,0,Female,7,NA,-1.7331,0.2852,0.1931,-1,387.4494444,432.9721111,444.6587778
352,84000088,84000633,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,456.5885556,440.238,469.5771111
353,84000041,84000636,-0.0429,Mid SES,-0.3715,0,Male,4,2nd Gen,-0.7745,-0.756,-0.3744,0,378.001,422.6171111,436.2417778
354,84000054,84000638,-1.5876,Low SES,-0.2055,0,Male,5,Native,-0.6028,-0.756,-0.3744,0,629.1186667,667.9425556,696.5858889
355,84000060,84000641,1.0633,High SES,-0.6052,0,Male,7,Native,0.0041,-0.756,0.6387,1,571.523,643.6693333,592.3254444
356,84000081,84000642,0.681,Mid SES,-0.149,0,Male,8,Native,1.6174,-0.756,-2.382,0,637.7542222,660.3738889,695.1346667
357,84000086,84000644,-0.578,Low SES,-0.4035,0,Male,7,Native,1.6898,1.1246,0.6387,0,528.0433333,497.2492222,529.817
358,84000161,84000645,-1.1027,Low SES,-0.44,0,Female,8,Native,-0.7891,-0.756,0.1931,0,447.6431111,479.8322222,482.1222222
359,84000081,84000648,0.995,High SES,-0.5366,0,NA,7,Native,-0.8802,-1.7372,1.2595,1,489.0258889,664.336,583.9277778
360,84000083,84000649,0.7453,Mid SES,0.4053,0,Female,8,Native,0.0558,-0.756,-0.4577,0,554.8615556,550.9691111,558.8608889
361,84000110,84000650,0.6765,Mid SES,-0.4112,0,Male,7,Native,1.4815,-0.3283,1.4533,0,451.6803333,538.9623333,550.087
362,84000071,84000651,0.1244,Mid SES,-0.6298,0,Female,7,Native,-0.415,-0.756,0.3729,0,430.1721111,462.5755556,474.3198889
363,84000004,84000653,0.9619,High SES,-1.5055,0,Female,9,1st Gen,0.1131,-1.6671,2.5026,0,438.7892222,542.585,483.7577778
364,84000161,84000654,-0.1486,Mid SES,-1.3322,1,Male,NA,NA,1.7262,-1.3019,2.5078,0,282.8838889,230.0424444,255.8691111
365,84000014,84000656,0.7222,Mid SES,0.1112,0,Female,7,Native,1.4365,-1.4966,1.4278,0,515.18,491.0938889,551.3421111
366,84000123,84000657,0.9867,High SES,-0.3751,0,Male,7,Native,0.8878,-1.0389,0.3378,1,557.6686667,504.2788889,559.4712222
367,84000096,84000659,0.0109,Mid SES,-0.643,0,Female,4,Native,0.2034,-1.1108,0.7889,0,434.3206667,522.7551111,480.4344444
368,84000113,84000661,0.9454,High SES,-1.4643,0,Female,5,Native,-0.1632,0.4417,2.6109,0,467.53,585.0917778,619.2342222
369,84000011,84000664,1.7193,High SES,0.9306,0,Male,7,NA,0.5437,-0.3153,-1.2756,0,577.0946667,600.1046667,651.0054444
370,84000007,84000668,-0.1689,Mid SES,-1.564,0,Female,8,Native,-0.0015,-0.756,-0.0394,-1,379.4673333,476.8141111,443.1975556
371,84000034,84000669,-0.2096,Mid SES,1.264,0,Male,NA,Native,NA,1.1246,NA,0,475.2894444,458.8745556,516.3236667
372,84000100,84000671,-1.1641,Low SES,-2.6477,0,Male,4,1st Gen,0.2717,-0.756,2.635,0,314.4562222,341.1051111,386.6345556
373,84000034,84000672,-1.1224,Low SES,-3.4626,0,Female,9,1st Gen,-0.6119,0.0936,0.133,-1,341.9208889,352.432,335.595
374,84000161,84000673,-0.3083,Mid SES,0.0254,0,Female,NA,Native,-0.694,-0.756,0.6387,0,276.4075556,279.912,269.5112222
375,84000005,84000675,0.7314,Mid SES,-1.4716,0,Female,8,Native,-0.2429,-0.756,1.0112,0,440.0248889,483.1433333,444.7702222
376,84000082,84000677,-1.6234,Low SES,-0.9019,0,Female,NA,2nd Gen,1.5717,-0.756,0.429,0,397.6566667,414.7323333,342.2108889
